AttractionId,AttractionCityId,Attraction,AttractionAddress,AttractionTypeRaw,AttractionTypeNumericId,AttractionTypeLabel,AttractionTypeBroad,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionRegionId,AttractionRegion,AttractionContinentId,AttractionContinent,HistoricalVisitCount,HistoricalAverageRating
2725,6532,Sunset Cove - Nokia,"Main Street, Nokia, Finland",Beach,,Beach,Beach,Nokia,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2726,6521,Art Gallery - Kuopio,"Main Street, Kuopio, Finland",Museum,,Museum,Museum,Kuopio,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2727,6521,Cultural Heritage Center - Kuopio,"Main Street, Kuopio, Finland",Museum,,Museum,Museum,Kuopio,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2728,6521,National Park - Kuopio,"Main Street, Kuopio, Finland",Park,,Park,Park,Kuopio,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2729,6521,Sacred Shrine - Kuopio,"Main Street, Kuopio, Finland",Temple,,Temple,Religious,Kuopio,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2730,6516,Farmers' Market - Juuma,"Main Street, Juuma, Finland",Market,,Market,Market,Juuma,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2731,6516,Cathedral - Juuma,"Main Street, Juuma, Finland",Temple,,Temple,Religious,Juuma,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2732,6516,Sunset Cove - Juuma,"Main Street, Juuma, Finland",Beach,,Beach,Beach,Juuma,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2733,6516,Wildlife Reserve - Juuma,"Main Street, Juuma, Finland",Park,,Park,Park,Juuma,142,Finland,19,Northern Europe,5,Europe,0,4.15769884753448
2734,6560,Cathedral - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland",Temple,,Temple,Religious,Seltjarnarnes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2735,6560,History Museum - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland",Museum,,Museum,Museum,Seltjarnarnes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2736,6560,Flea Market - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland",Market,,Market,Market,Seltjarnarnes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2737,6560,Golden Sand Beach - Seltjarnarnes,"Main Street, Seltjarnarnes, Iceland",Beach,,Beach,Beach,Seltjarnarnes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2738,6558,National Park - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland",Park,,Park,Park,ReykjavÃ­k,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2739,6558,Night Market - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland",Market,,Market,Market,ReykjavÃ­k,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2740,6558,Crystal Bay - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland",Beach,,Beach,Beach,ReykjavÃ­k,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2741,6558,Art Gallery - ReykjavÃ­k,"Main Street, ReykjavÃ­k, Iceland",Museum,,Museum,Museum,ReykjavÃ­k,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2742,6549,Science Museum - Akranes,"Main Street, Akranes, Iceland",Museum,,Museum,Museum,Akranes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2743,6549,Night Market - Akranes,"Main Street, Akranes, Iceland",Market,,Market,Market,Akranes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2744,6549,Eco Park - Akranes,"Main Street, Akranes, Iceland",Park,,Park,Park,Akranes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2745,6549,Botanical Garden - Akranes,"Main Street, Akranes, Iceland",Park,,Park,Park,Akranes,143,Iceland,19,Northern Europe,5,Europe,0,4.15769884753448
2746,6566,National Park - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Park,,Park,Park,Bekkjarvik,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2747,6566,Crystal Bay - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Beach,,Beach,Beach,Bekkjarvik,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2748,6566,Eco Park - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Park,,Park,Park,Bekkjarvik,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2749,6566,Art Gallery - Bekkjarvik,"Main Street, Bekkjarvik, Norway",Museum,,Museum,Museum,Bekkjarvik,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2750,6597,Ancient Temple - Longyearbyen,"Main Street, Longyearbyen, Norway",Temple,,Temple,Religious,Longyearbyen,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2751,6597,Paradise Beach - Longyearbyen,"Main Street, Longyearbyen, Norway",Beach,,Beach,Beach,Longyearbyen,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2752,6597,Paradise Beach - Longyearbyen,"Main Street, Longyearbyen, Norway",Beach,,Beach,Beach,Longyearbyen,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2753,6597,Farmers' Market - Longyearbyen,"Main Street, Longyearbyen, Norway",Market,,Market,Market,Longyearbyen,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2754,6572,Art Gallery - Eidsvoll,"Main Street, Eidsvoll, Norway",Museum,,Museum,Museum,Eidsvoll,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2755,6572,National Park - Eidsvoll,"Main Street, Eidsvoll, Norway",Park,,Park,Park,Eidsvoll,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2756,6572,Golden Sand Beach - Eidsvoll,"Main Street, Eidsvoll, Norway",Beach,,Beach,Beach,Eidsvoll,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2757,6572,Flea Market - Eidsvoll,"Main Street, Eidsvoll, Norway",Market,,Market,Market,Eidsvoll,144,Norway,19,Northern Europe,5,Europe,0,4.15769884753448
2758,6711,Crystal Bay - Tyreso,"Main Street, Tyreso, Sweden",Beach,,Beach,Beach,Tyreso,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2759,6711,National Park - Tyreso,"Main Street, Tyreso, Sweden",Park,,Park,Park,Tyreso,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2760,6711,Botanical Garden - Tyreso,"Main Street, Tyreso, Sweden",Park,,Park,Park,Tyreso,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2761,6711,Cultural Heritage Center - Tyreso,"Main Street, Tyreso, Sweden",Museum,,Museum,Museum,Tyreso,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2762,6638,Golden Sand Beach - Akersberga,"Main Street, Akersberga, Sweden",Beach,,Beach,Beach,Akersberga,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2763,6638,Wildlife Reserve - Akersberga,"Main Street, Akersberga, Sweden",Park,,Park,Park,Akersberga,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2764,6638,Cultural Heritage Center - Akersberga,"Main Street, Akersberga, Sweden",Museum,,Museum,Museum,Akersberga,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2765,6638,National Park - Akersberga,"Main Street, Akersberga, Sweden",Park,,Park,Park,Akersberga,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2766,6696,Flea Market - Sollentuna,"Main Street, Sollentuna, Sweden",Market,,Market,Market,Sollentuna,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2767,6696,Flea Market - Sollentuna,"Main Street, Sollentuna, Sweden",Market,,Market,Market,Sollentuna,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2768,6696,Night Market - Sollentuna,"Main Street, Sollentuna, Sweden",Market,,Market,Market,Sollentuna,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2769,6696,Ancient Temple - Sollentuna,"Main Street, Sollentuna, Sweden",Temple,,Temple,Religious,Sollentuna,145,Sweden,19,Northern Europe,5,Europe,0,4.15769884753448
2770,6723,History Museum - Durres,"Main Street, Durres, Albania",Museum,,Museum,Museum,Durres,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2771,6723,Night Market - Durres,"Main Street, Durres, Albania",Market,,Market,Market,Durres,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2772,6723,Cultural Heritage Center - Durres,"Main Street, Durres, Albania",Museum,,Museum,Museum,Durres,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2773,6723,Art Gallery - Durres,"Main Street, Durres, Albania",Museum,,Museum,Museum,Durres,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2774,6725,Golden Sand Beach - Tirana,"Main Street, Tirana, Albania",Beach,,Beach,Beach,Tirana,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2775,6725,Cultural Heritage Center - Tirana,"Main Street, Tirana, Albania",Museum,,Museum,Museum,Tirana,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2776,6725,Sunset Cove - Tirana,"Main Street, Tirana, Albania",Beach,,Beach,Beach,Tirana,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2777,6725,History Museum - Tirana,"Main Street, Tirana, Albania",Museum,,Museum,Museum,Tirana,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2778,6722,Local Bazaar - Albany,"Main Street, Albany, Albania",Market,,Market,Market,Albany,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2779,6722,Wildlife Reserve - Albany,"Main Street, Albany, Albania",Park,,Park,Park,Albany,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2780,6722,Local Bazaar - Albany,"Main Street, Albany, Albania",Market,,Market,Market,Albany,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2781,6722,National Park - Albany,"Main Street, Albany, Albania",Park,,Park,Park,Albany,146,Albania,20,Southern Europe,5,Europe,0,4.15769884753448
2782,6726,Science Museum - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina",Museum,,Museum,Museum,Banja Luka,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2783,6726,Art Gallery - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina",Museum,,Museum,Museum,Banja Luka,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2784,6726,Grand Mosque - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina",Temple,,Temple,Religious,Banja Luka,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2785,6726,Ancient Temple - Banja Luka,"Main Street, Banja Luka, Bosnia and Herzegovina",Temple,,Temple,Religious,Banja Luka,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2786,6727,Wildlife Reserve - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina",Park,,Park,Park,Gradacac,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2787,6727,Sacred Shrine - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina",Temple,,Temple,Religious,Gradacac,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2788,6727,Flea Market - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina",Market,,Market,Market,Gradacac,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2789,6727,Sunset Cove - Gradacac,"Main Street, Gradacac, Bosnia and Herzegovina",Beach,,Beach,Beach,Gradacac,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2790,6731,Crystal Bay - Visoko,"Main Street, Visoko, Bosnia and Herzegovina",Beach,,Beach,Beach,Visoko,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2791,6731,Grand Mosque - Visoko,"Main Street, Visoko, Bosnia and Herzegovina",Temple,,Temple,Religious,Visoko,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2792,6731,Local Bazaar - Visoko,"Main Street, Visoko, Bosnia and Herzegovina",Market,,Market,Market,Visoko,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2793,6731,Eco Park - Visoko,"Main Street, Visoko, Bosnia and Herzegovina",Park,,Park,Park,Visoko,147,Bosnia and Herzegovina,20,Southern Europe,5,Europe,0,4.15769884753448
2794,6743,Science Museum - Varna,"Main Street, Varna, Bulgaria",Museum,,Museum,Museum,Varna,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2795,6743,Local Bazaar - Varna,"Main Street, Varna, Bulgaria",Market,,Market,Market,Varna,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2796,6743,Cultural Heritage Center - Varna,"Main Street, Varna, Bulgaria",Museum,,Museum,Museum,Varna,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2797,6743,Flea Market - Varna,"Main Street, Varna, Bulgaria",Market,,Market,Market,Varna,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2798,6741,History Museum - Sofia Region,"Main Street, Sofia Region, Bulgaria",Museum,,Museum,Museum,Sofia Region,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2799,6741,Art Gallery - Sofia Region,"Main Street, Sofia Region, Bulgaria",Museum,,Museum,Museum,Sofia Region,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2800,6741,History Museum - Sofia Region,"Main Street, Sofia Region, Bulgaria",Museum,,Museum,Museum,Sofia Region,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2801,6741,Art Gallery - Sofia Region,"Main Street, Sofia Region, Bulgaria",Museum,,Museum,Museum,Sofia Region,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2802,6732,Art Gallery - Bulgaria,"Main Street, Bulgaria, Bulgaria",Museum,,Museum,Museum,Bulgaria,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2803,6732,Paradise Beach - Bulgaria,"Main Street, Bulgaria, Bulgaria",Beach,,Beach,Beach,Bulgaria,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2804,6732,Crystal Bay - Bulgaria,"Main Street, Bulgaria, Bulgaria",Beach,,Beach,Beach,Bulgaria,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2805,6732,Farmers' Market - Bulgaria,"Main Street, Bulgaria, Bulgaria",Market,,Market,Market,Bulgaria,148,Bulgaria,20,Southern Europe,5,Europe,0,4.15769884753448
2806,6772,National Park - Ouranoupolis,"Main Street, Ouranoupolis, Greece",Park,,Park,Park,Ouranoupolis,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2807,6772,History Museum - Ouranoupolis,"Main Street, Ouranoupolis, Greece",Museum,,Museum,Museum,Ouranoupolis,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2808,6772,Golden Sand Beach - Ouranoupolis,"Main Street, Ouranoupolis, Greece",Beach,,Beach,Beach,Ouranoupolis,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2809,6772,Flea Market - Ouranoupolis,"Main Street, Ouranoupolis, Greece",Market,,Market,Market,Ouranoupolis,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2810,6785,Farmers' Market - Syvota,"Main Street, Syvota, Greece",Market,,Market,Market,Syvota,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2811,6785,Sunset Cove - Syvota,"Main Street, Syvota, Greece",Beach,,Beach,Beach,Syvota,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2812,6785,Wildlife Reserve - Syvota,"Main Street, Syvota, Greece",Park,,Park,Park,Syvota,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2813,6785,History Museum - Syvota,"Main Street, Syvota, Greece",Museum,,Museum,Museum,Syvota,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2814,6771,Science Museum - Orestiada,"Main Street, Orestiada, Greece",Museum,,Museum,Museum,Orestiada,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2815,6771,History Museum - Orestiada,"Main Street, Orestiada, Greece",Museum,,Museum,Museum,Orestiada,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2816,6771,Night Market - Orestiada,"Main Street, Orestiada, Greece",Market,,Market,Market,Orestiada,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2817,6771,Sacred Shrine - Orestiada,"Main Street, Orestiada, Greece",Temple,,Temple,Religious,Orestiada,150,Greece,20,Southern Europe,5,Europe,0,4.15769884753448
2818,6889,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",Park,,Park,Park,Piano di Sorrento,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2819,6889,History Museum - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",Museum,,Museum,Museum,Piano di Sorrento,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2820,6889,Wildlife Reserve - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",Park,,Park,Park,Piano di Sorrento,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2821,6889,Night Market - Piano di Sorrento,"Main Street, Piano di Sorrento, Italy",Market,,Market,Market,Piano di Sorrento,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2822,6862,Botanical Garden - Marina di Carrara,"Main Street, Marina di Carrara, Italy",Park,,Park,Park,Marina di Carrara,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2823,6862,Sacred Shrine - Marina di Carrara,"Main Street, Marina di Carrara, Italy",Temple,,Temple,Religious,Marina di Carrara,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2824,6862,Botanical Garden - Marina di Carrara,"Main Street, Marina di Carrara, Italy",Park,,Park,Park,Marina di Carrara,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2825,6862,Art Gallery - Marina di Carrara,"Main Street, Marina di Carrara, Italy",Museum,,Museum,Museum,Marina di Carrara,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2826,6875,Sunset Cove - Monza,"Main Street, Monza, Italy",Beach,,Beach,Beach,Monza,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2827,6875,National Park - Monza,"Main Street, Monza, Italy",Park,,Park,Park,Monza,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2828,6875,Eco Park - Monza,"Main Street, Monza, Italy",Park,,Park,Park,Monza,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2829,6875,Sacred Shrine - Monza,"Main Street, Monza, Italy",Temple,,Temple,Religious,Monza,151,Italy,20,Southern Europe,5,Europe,0,4.15769884753448
2830,6964,Wildlife Reserve - Paola,"Main Street, Paola, Malta",Park,,Park,Park,Paola,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2831,6964,Paradise Beach - Paola,"Main Street, Paola, Malta",Beach,,Beach,Beach,Paola,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2832,6964,Science Museum - Paola,"Main Street, Paola, Malta",Museum,,Museum,Museum,Paola,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2833,6964,Cathedral - Paola,"Main Street, Paola, Malta",Temple,,Temple,Religious,Paola,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2834,6958,Cultural Heritage Center - Marsaxlokk,"Main Street, Marsaxlokk, Malta",Museum,,Museum,Museum,Marsaxlokk,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2835,6958,Cultural Heritage Center - Marsaxlokk,"Main Street, Marsaxlokk, Malta",Museum,,Museum,Museum,Marsaxlokk,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2836,6958,Sacred Shrine - Marsaxlokk,"Main Street, Marsaxlokk, Malta",Temple,,Temple,Religious,Marsaxlokk,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2837,6958,Golden Sand Beach - Marsaxlokk,"Main Street, Marsaxlokk, Malta",Beach,,Beach,Beach,Marsaxlokk,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2838,6949,Sacred Shrine - Attard,"Main Street, Attard, Malta",Temple,,Temple,Religious,Attard,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2839,6949,National Park - Attard,"Main Street, Attard, Malta",Park,,Park,Park,Attard,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2840,6949,Crystal Bay - Attard,"Main Street, Attard, Malta",Beach,,Beach,Beach,Attard,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2841,6949,History Museum - Attard,"Main Street, Attard, Malta",Museum,,Museum,Museum,Attard,152,Malta,20,Southern Europe,5,Europe,0,4.15769884753448
2842,6973,Wildlife Reserve - Moldova,"Main Street, Moldova, Moldova",Park,,Park,Park,Moldova,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2843,6973,Sacred Shrine - Moldova,"Main Street, Moldova, Moldova",Temple,,Temple,Religious,Moldova,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2844,6973,Cultural Heritage Center - Moldova,"Main Street, Moldova, Moldova",Museum,,Museum,Museum,Moldova,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2845,6973,Paradise Beach - Moldova,"Main Street, Moldova, Moldova",Beach,,Beach,Beach,Moldova,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2846,6972,Local Bazaar - Chisinau,"Main Street, Chisinau, Moldova",Market,,Market,Market,Chisinau,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2847,6972,Night Market - Chisinau,"Main Street, Chisinau, Moldova",Market,,Market,Market,Chisinau,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
2848,6972,Paradise Beach - Chisinau,"Main Street, Chisinau, Moldova",Beach,,Beach,Beach,Chisinau,153,Moldova,20,Southern Europe,5,Europe,0,4.15769884753448
